2019-03-01 09:19:21.674 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.675 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.675 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.675 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.676 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.676 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.676 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.676 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.676 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.676 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.676 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.677 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.677 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.677 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.677 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.677 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.677 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.678 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.679 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.680 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:21.681 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.933 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.934 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.934 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.934 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.934 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.939 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.939 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.939 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.939 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.939 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.939 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.940 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.941 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.942 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.943 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:23.944 Eyes: [LOG    ] {} [289] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.502 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.502 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.502 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.503 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.504 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.505 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.506 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.507 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
2019-03-01 09:19:27.507 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): exit
2019-03-01 09:19:27.507 Eyes: [LOG    ] {} [427] com.applitools.eyes.visualgridclient.model.RenderingTask.getCss(): enter
